# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: SK이노베이션(한글)
# 속성: SK이노베이션 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240801
# 종료일: 20240831
페이지 경로 및 화면 클래스,기기 카테고리,조회수,활성 사용자,활성 사용자당 조회수,활성 사용자당 평균 참여 시간,이벤트 수,주요 이벤트,총 수익
/archives/88601,mobile,2,1,2,376,9,0,0
/archives/88707,desktop,2,2,1,8.5,9,0,0
/archives/8872,desktop,2,2,1,17,11,0,0
/archives/88917,desktop,2,2,1,29,9,0,0
/archives/88930,mobile,2,2,1,7,8,0,0
/archives/89066,desktop,2,2,1,0,10,0,0
/archives/89099,desktop,2,2,1,10,9,0,0
/archives/89317,desktop,2,2,1,5.5,6,0,0
/archives/89361,desktop,2,2,1,47.5,11,0,0
/archives/89364,desktop,2,2,1,38.5,11,0,0
/archives/89524,desktop,2,2,1,102,11,0,0
/archives/8957,desktop,2,2,1,5.5,9,0,0
/archives/8957,mobile,2,1,2,142,9,0,0
/archives/89828,desktop,2,1,2,21,11,0,0
/archives/89841,desktop,2,2,1,17.5,11,0,0
/archives/90077,desktop,2,2,1,7.5,11,0,0
/archives/90090,desktop,2,2,1,0,10,0,0
/archives/90219,desktop,2,2,1,32,10,0,0
/archives/90311,mobile,2,2,1,17,10,0,0
/archives/90393,mobile,2,2,1,26,10,0,0
/archives/90440,desktop,2,2,1,28,11,0,0
/archives/90451,desktop,2,2,1,15.5,9,0,0
/archives/90522,desktop,2,1,2,0,7,0,0
/archives/90662,desktop,2,2,1,30,6,0,0
/archives/90662,mobile,2,2,1,6.5,8,0,0
/archives/90700,desktop,2,1,2,59,7,0,0
/archives/90746,desktop,2,2,1,0,10,0,0
/archives/90746,mobile,2,1,2,0,7,0,0
/archives/9082,desktop,2,2,1,7.5,10,0,0
/archives/90978,desktop,2,2,1,31.5,7,0,0
/archives/90997,desktop,2,2,1,12,9,0,0
/archives/9109,desktop,2,1,2,1,8,0,0
/archives/9131,desktop,2,2,1,11.5,10,0,0
/archives/91481,desktop,2,1,2,9,7,0,0
/archives/91671,desktop,2,1,2,187,6,0,0
/archives/9168,desktop,2,2,1,110.5,11,0,0
/archives/91695,desktop,2,2,1,31,11,0,0
/archives/91713,desktop,2,1,2,19,8,0,0
/archives/91844,desktop,2,2,1,22,11,0,0
/archives/92030,desktop,2,2,1,9,9,0,0
/archives/92138,desktop,2,2,1,1,9,0,0
/archives/92217,desktop,2,1,2,25,8,0,0
/archives/92281,desktop,2,2,1,28.5,8,0,0
/archives/92353,desktop,2,2,1,9,8,0,0
/archives/92399,desktop,2,1,2,40,9,0,0
/archives/92534,desktop,2,2,1,16.5,12,0,0
/archives/92534,mobile,2,2,1,20.5,9,0,0
/archives/92610,desktop,2,2,1,18,7,0,0
/archives/9299,mobile,2,1,2,111,6,0,0
/archives/93130,desktop,2,2,1,1,12,0,0
/archives/93157,mobile,2,2,1,0.5,8,0,0
/archives/93235,desktop,2,2,1,9,11,0,0
/archives/93235,mobile,2,1,2,76,8,0,0
/archives/93276,desktop,2,1,2,12,8,0,0
/archives/9351,desktop,2,2,1,15,7,0,0
/archives/93529,desktop,2,2,1,1.5,8,0,0
/archives/93583,desktop,2,2,1,33.5,9,0,0
/archives/93636,mobile,2,1,2,10,6,0,0
/archives/9370,desktop,2,2,1,10,10,0,0
/archives/93770,mobile,2,2,1,0,8,0,0
/archives/93813,mobile,2,2,1,155,9,0,0
/archives/93834,desktop,2,2,1,28,11,0,0
/archives/94311,mobile,2,2,1,12,9,0,0
/archives/94710,desktop,2,2,1,2,10,0,0
/archives/95027,desktop,2,2,1,38.5,10,0,0
/archives/95303,desktop,2,1,2,25,7,0,0
/archives/95303,mobile,2,1,2,23,9,0,0
/archives/95327,desktop,2,2,1,17.5,10,0,0
/archives/95339,desktop,2,2,1,42,12,0,0
/archives/95467,mobile,2,1,2,220,8,0,0
/archives/95467,tablet,2,1,2,0,6,0,0
/archives/95609,mobile,2,2,1,11,9,0,0
/archives/9562,mobile,2,2,1,2,9,0,0
/archives/95661,mobile,2,2,1,320.5,10,0,0
/archives/95988,desktop,2,2,1,25.5,9,0,0
/archives/96006,desktop,2,2,1,97.5,9,0,0
/archives/96171,mobile,2,2,1,29,10,0,0
/archives/96226,desktop,2,2,1,12,10,0,0
/archives/96251,desktop,2,1,2,89,8,0,0
/archives/96339,tablet,2,1,2,0,6,0,0
/archives/96443,mobile,2,2,1,119.5,12,0,0
/archives/96606,mobile,2,1,2,59,10,0,0
/archives/96672,desktop,2,1,2,27,11,0,0
/archives/96733,desktop,2,2,1,2,9,0,0
/archives/96818,desktop,2,2,1,65,11,0,0
/archives/97067,desktop,2,2,1,10,9,0,0
/archives/97113,mobile,2,2,1,0,5,0,0
/archives/97198,desktop,2,2,1,2.5,8,0,0
/archives/97207,mobile,2,2,1,9.5,8,0,0
/archives/97378,desktop,2,1,2,16,8,0,0
/archives/97418,desktop,2,2,1,26.5,9,0,0
/archives/97461,mobile,2,2,1,42.5,9,0,0
/archives/97507,mobile,2,2,1,10.5,10,0,0
/archives/97544,mobile,2,2,1,46,10,0,0
/archives/97615,desktop,2,2,1,15.5,10,0,0
/archives/9782,tablet,2,2,1,25.5,10,0,0
/archives/97843,mobile,2,2,1,8.5,10,0,0
/archives/97929,tablet,2,2,1,11,9,0,0
/archives/98134,desktop,2,1,2,33,9,0,0
/archives/98149,desktop,2,2,1,4,9,0,0
/archives/98307,mobile,2,2,1,17.5,10,0,0
/archives/98363,mobile,2,2,1,0,8,0,0
/archives/98469,desktop,2,2,1,7.5,9,0,0
/archives/98484,desktop,2,2,1,36,7,0,0
/archives/98822,desktop,2,2,1,145.5,9,0,0
/archives/98889,desktop,2,2,1,9.5,9,0,0
/archives/98899,mobile,2,2,1,114,10,0,0
/archives/99039,desktop,2,1,2,21,8,0,0
/archives/99281,desktop,2,2,1,67.5,8,0,0
/archives/99298,desktop,2,2,1,0,8,0,0
/archives/99460,desktop,2,2,1,27,7,0,0
/archives/99533,mobile,2,1,2,36,8,0,0
/archives/99547,mobile,2,2,1,7,9,0,0
/archives/99678,mobile,2,2,1,3,9,0,0
/archives/99699,desktop,2,2,1,33,10,0,0
/archives/99949,mobile,2,2,1,142,10,0,0
/archives/category/2023,mobile,2,1,2,16,6,0,0
/archives/category/9,mobile,2,2,1,0.5,5,0,0
/archives/category/business/sk-earthon,mobile,2,1,2,7,9,0,0
/archives/category/field-news/inno-field/seosan-jeungpyeong,desktop,2,2,1,5.5,9,0,0
/archives/category/field-news/inno-field/ulsan,desktop,2,2,1,16,8,0,0
/archives/category/social-news/social-company,desktop,2,2,1,6.5,9,0,0
/archives/category/today/event,desktop,2,1,2,1,8,0,0
/archives/category/today/oil-price,mobile,2,1,2,1,6,0,0
/archives/category/경영진-신년-인터뷰,desktop,2,2,1,6.5,10,0,0
/archives/category/경영진-신년-인터뷰,mobile,2,1,2,11,6,0,0
/archives/tag/2차전지,tablet,2,1,2,12,6,0,0
/archives/tag/ccs,desktop,2,2,1,6,9,0,0
/archives/tag/chatgpt,desktop,2,1,2,4,8,0,0
/archives/tag/e-skb,mobile,2,1,2,9,8,0,0
/archives/tag/g-r-o-w-t-h,desktop,2,1,2,5,9,0,0
/archives/tag/ilboc,mobile,2,2,1,9,10,0,0
/archives/tag/innovate-uk,mobile,2,2,1,20.5,11,0,0
/archives/tag/ios-27001,desktop,2,1,2,7,10,0,0
/archives/tag/no-1-fcc생산1-unit,mobile,2,1,2,38,7,0,0
/archives/tag/saf,desktop,2,2,1,7.5,6,0,0
/archives/tag/sk-battery-hungary,desktop,2,2,1,4,10,0,0
/archives/tag/sk-zic,mobile,2,1,2,70,8,0,0
/archives/tag/sk-릴레이-헌혈-캠페인,desktop,2,1,2,3,10,0,0
/archives/tag/sk-복합-주유소,desktop,2,1,2,5,7,0,0
/archives/tag/skgca,mobile,2,1,2,5,9,0,0
/archives/tag/sk루브리컨츠,mobile,2,1,2,6,9,0,0
/archives/tag/sk서린사옥,desktop,2,2,1,4,6,0,0
/archives/tag/sk슈가글라이더즈,mobile,2,1,2,20,8,0,0
/archives/tag/sk아이이테크놀로지,mobile,2,1,2,5,7,0,0
/archives/tag/sk에너지-축구단,mobile,2,2,1,11,10,0,0
/archives/tag/sk이노베이션-공모전,desktop,2,2,1,5.5,11,0,0
/archives/tag/sk행복어린이집,mobile,2,2,1,12.5,9,0,0
/archives/tag/t-on,desktop,2,2,1,31,8,0,0
/archives/tag/각형배터리,mobile,2,2,1,14,7,0,0
/archives/tag/건강-습관,desktop,2,1,2,21,9,0,0
/archives/tag/공유-인프라,desktop,2,1,2,17,8,0,0
/archives/tag/광고,desktop,2,1,2,52,10,0,0
/archives/tag/교육,mobile,2,1,2,15,8,0,0
/archives/tag/그린뉴딜,desktop,2,1,2,3,9,0,0
/archives/tag/그린에너지,desktop,2,2,1,5,9,0,0
/archives/tag/그린폴,desktop,2,2,1,5.5,10,0,0
/archives/tag/글렌코어,desktop,2,2,1,2.5,8,0,0
/archives/tag/기업pr-캠페인,mobile,2,1,2,9,7,0,0
/archives/tag/김현미-센터장,desktop,2,1,2,5,9,0,0
/archives/tag/나프타,desktop,2,2,1,5.5,8,0,0
/archives/tag/노동조합,mobile,2,2,1,2,9,0,0
/archives/tag/단기간-다이어트,mobile,2,1,2,3,7,0,0
/archives/tag/대전시노인복지관,mobile,2,1,2,1,8,0,0
/archives/tag/동탄드림주유소,mobile,2,2,1,7.5,10,0,0
/archives/tag/두바이,desktop,2,1,2,54,9,0,0
/archives/tag/따로-또-같이,desktop,2,2,1,4.5,9,0,0
/archives/tag/라이온켐텍,desktop,2,1,2,3,7,0,0
/archives/tag/맹그러브,desktop,2,1,2,12,9,0,0
/archives/tag/맹그로브숲-복원사업,desktop,2,1,2,39,7,0,0
/archives/tag/바이오에탄올,desktop,2,1,2,4,9,0,0
/archives/tag/배터리-셀,desktop,2,1,2,5,7,0,0
/archives/tag/버킷리스트-양식,desktop,2,1,2,12,8,0,0
/archives/tag/벙커씨유,mobile,2,1,2,12,9,0,0
/archives/tag/베트남,desktop,2,2,1,125.5,9,0,0
/archives/tag/복지,mobile,2,2,1,4.5,11,0,0
/archives/tag/복합-주유소,desktop,2,1,2,3,7,0,0
/archives/tag/봉사활동,mobile,2,2,1,4.5,12,0,0
/archives/tag/부모초청행사,desktop,2,2,1,4,10,0,0
/archives/tag/사내-유치원,mobile,2,1,2,6,8,0,0
/archives/tag/산학협력,desktop,2,1,2,8,6,0,0
/archives/tag/서울특별시사회복지협의회장상,mobile,2,2,1,10,12,0,0
/archives/tag/석유화학업계,desktop,2,1,2,21,9,0,0
/archives/tag/성균관대학교,mobile,2,1,2,8,8,0,0
/archives/tag/솔룩스-플러스,desktop,2,1,2,13,9,0,0
/archives/tag/수료식,desktop,2,1,2,27,8,0,0
/archives/tag/스키노맨,mobile,2,2,1,2.5,12,0,0
/archives/tag/신년사,desktop,2,1,2,23,9,0,0
/archives/tag/신입,mobile,2,1,2,6,8,0,0
/archives/tag/신입사원,desktop,2,1,2,29,9,0,0
/archives/tag/실내데이트,desktop,2,1,2,6,8,0,0
/archives/tag/실내데이트,mobile,2,1,2,4,9,0,0
/archives/tag/쏘울ev,mobile,2,1,2,9,8,0,0
/archives/tag/안전가이드,desktop,2,1,2,26,8,0,0
/archives/tag/애자일,mobile,2,2,1,16,9,0,0
/archives/tag/에너지-슈퍼스테이션,desktop,2,2,1,2.5,8,0,0
/archives/tag/온라인-교육-프로그램,desktop,2,1,2,26,7,0,0
/archives/tag/우드맥킨지,desktop,2,1,2,6,10,0,0
/archives/tag/우리에게혁신은자연스럽다,mobile,2,1,2,14,9,0,0
/archives/tag/원통형배터리,mobile,2,1,2,4,8,0,0
/archives/tag/웰컴키트,mobile,2,2,1,3,8,0,0
/archives/tag/윤활기유,desktop,2,2,1,9.5,7,0,0
/archives/tag/윤활유,mobile,2,1,2,144,6,0,0
/archives/tag/의사결정-최적화,mobile,2,2,1,0.5,8,0,0
/archives/tag/이사회,mobile,2,2,1,4,10,0,0
/archives/tag/인도-두마이-공장,desktop,2,1,2,30,9,0,0
/archives/tag/일렉트로닉,desktop,2,2,1,13,11,0,0
/archives/tag/일상-속-석유,mobile,2,1,2,0,5,0,0
/archives/tag/자원봉사,mobile,2,2,1,4,7,0,0
/archives/tag/자취생국물요리,mobile,2,1,2,11,9,0,0
/archives/tag/재고평가,desktop,2,1,2,10,6,0,0
/archives/tag/저유황중유,desktop,2,1,2,12,9,0,0
/archives/tag/전자레인지삼계죽,desktop,2,1,2,0,7,0,0
/archives/tag/조경목-사장,mobile,2,2,1,1,9,0,0
/archives/tag/조지아주,desktop,2,2,1,1.5,11,0,0
/archives/tag/조지아주,mobile,2,1,2,9,8,0,0
/archives/tag/조직개편,mobile,2,1,2,10,10,0,0
/archives/tag/창립-60주년,desktop,2,1,2,6,9,0,0
/archives/tag/채용,mobile,2,1,2,67,8,0,0
/archives/tag/채용설명회,mobile,2,1,2,20,7,0,0
/archives/tag/출산휴가,mobile,2,1,2,4,8,0,0
/archives/tag/친환경-캠페인,desktop,2,2,1,5.5,10,0,0
/archives/tag/친환경윤활유,desktop,2,2,1,3.5,7,0,0
/archives/tag/파이낸셜-스토리,desktop,2,2,1,3.5,7,0,0
/archives/tag/파이낸셜-스토리,mobile,2,2,1,12.5,10,0,0
/archives/tag/파트라sk,desktop,2,2,1,6,10,0,0
/archives/tag/플로깅,desktop,2,1,2,27,9,0,0
/archives/tag/하이이노베이션,desktop,2,2,1,23,11,0,0
/archives/tag/항공유,desktop,2,1,2,16,7,0,0
/archives/tag/항공유,mobile,2,1,2,3,7,0,0
/archives/tag/행복두끼-프로젝트,desktop,2,1,2,10,8,0,0
/archives/tag/행코,desktop,2,2,1,4,9,0,0
/archives/tag/홍보,desktop,2,1,2,14,11,0,0
/archives/tag/화석연료청정화연구원,mobile,2,1,2,8,10,0,0
/archives/tag/회사투어,desktop,2,1,2,12,10,0,0
/archives/tag/회사투어,mobile,2,2,1,6,10,0,0
/archives/tag/히트텍-원리,desktop,2,1,2,9,10,0,0
/404,desktop,1,1,1,0,3,0,0
/about,desktop,1,1,1,2,6,0,0
/about-us,desktop,1,1,1,2,4,0,0
/achieves/86313,desktop,1,1,1,2,6,0,0
/archieves/115731,desktop,1,1,1,17,6,0,0
/archives/,desktop,1,1,1,1,4,0,0
/archives/100041,mobile,1,1,1,48,5,0,0
/archives/10005,mobile,1,1,1,20,5,0,0
/archives/100073,desktop,1,1,1,14,3,0,0
/archives/100130,tablet,1,1,1,0,4,0,0
/archives/100222,mobile,1,1,1,51,3,0,0
/archives/100303,mobile,1,1,1,0,4,0,0
/archives/100384,desktop,1,1,1,10,4,0,0
/archives/100387,desktop,1,1,1,22,5,0,0
/archives/100515,mobile,1,1,1,0,6,0,0
/archives/100554,desktop,1,1,1,0,4,0,0
/archives/100589,desktop,1,1,1,34,6,0,0
/archives/100653,desktop,1,1,1,0,3,0,0
/archives/10070,tablet,1,1,1,135,3,0,0
/archives/100759,mobile,1,1,1,0,4,0,0
/archives/100801,desktop,1,1,1,31,5,0,0
/archives/10083,mobile,1,1,1,12,5,0,0
/archives/100916,desktop,1,1,1,4,5,0,0
/archives/100970,mobile,1,1,1,5,5,0,0
/archives/100999,mobile,1,1,1,0,4,0,0
/archives/101011,desktop,1,1,1,28,7,0,0
/archives/10112,mobile,1,1,1,112,6,0,0
/archives/101160,desktop,1,1,1,130,5,0,0
/archives/101177,mobile,1,1,1,7,5,0,0
/archives/101202,desktop,1,1,1,76,5,0,0
/archives/101213,mobile,1,1,1,19,5,0,0
/archives/101258,mobile,1,1,1,0,4,0,0
/archives/101367,desktop,1,1,1,21,6,0,0
/archives/101462,mobile,1,1,1,167,4,0,0
/archives/101465,mobile,1,1,1,7,5,0,0
/archives/101488,desktop,1,1,1,5,6,0,0
/archives/101589,tablet,1,1,1,0,4,0,0
/archives/101641,desktop,1,1,1,11,6,0,0
/archives/101694,desktop,1,1,1,934,4,0,0
/archives/101897,desktop,1,1,1,7,4,0,0
/archives/101965,desktop,1,1,1,2,3,0,0
/archives/102149,desktop,1,1,1,10,6,0,0
/archives/102328,mobile,1,1,1,20,6,0,0
/archives/102398,desktop,1,1,1,2,5,0,0
/archives/102435,desktop,1,1,1,19,4,0,0
/archives/102531,mobile,1,1,1,21,5,0,0
/archives/102588,mobile,1,1,1,14,5,0,0
/archives/102664,desktop,1,1,1,89,6,0,0
/archives/102733,mobile,1,1,1,0,4,0,0
/archives/102811,desktop,1,1,1,13,5,0,0
/archives/102880,desktop,1,1,1,13,4,0,0
/archives/102910,tablet,1,1,1,2,5,0,0
/archives/102980,mobile,1,1,1,0,4,0,0
/archives/103003,desktop,1,1,1,12,6,0,0
/archives/103126,mobile,1,1,1,0,4,0,0
/archives/103233,mobile,1,1,1,0,4,0,0
/archives/103287,mobile,1,1,1,0,4,0,0
/archives/103302,tablet,1,1,1,14,3,0,0
/archives/103367,desktop,1,1,1,2,5,0,0
/archives/103400,desktop,1,1,1,60,4,0,0
/archives/103424,mobile,1,1,1,41,5,0,0
/archives/103449,mobile,1,1,1,9,5,0,0
/archives/103669,desktop,1,1,1,20,5,0,0
/archives/103704,mobile,1,1,1,59,5,0,0
/archives/103730,mobile,1,1,1,0,4,0,0
/archives/103818,mobile,1,1,1,204,6,0,0
/archives/103891,desktop,1,1,1,20,5,0,0
/archives/103916,desktop,1,1,1,0,6,0,0
/archives/103938,desktop,1,1,1,28,3,0,0
/archives/104034,desktop,1,1,1,5,4,0,0
/archives/104136,mobile,1,1,1,18,5,0,0
/archives/104151,mobile,1,1,1,0,4,0,0
/archives/104187/230315_2023_인터배터리_카드뉴스_3_01,desktop,1,1,1,1,3,0,0
/archives/104279,desktop,1,1,1,0,5,0,0
/archives/104331,desktop,1,1,1,17,5,0,0
/archives/104399,mobile,1,1,1,0,4,0,0
/archives/104421,mobile,1,1,1,0,4,0,0
/archives/104487,desktop,1,1,1,12,5,0,0
/archives/104487,mobile,1,1,1,7,4,0,0
/archives/104517,mobile,1,1,1,0,4,0,0
/archives/104629,desktop,1,1,1,11,4,0,0
/archives/104697,mobile,1,1,1,14,5,0,0
/archives/104769,desktop,1,1,1,44,5,0,0
/archives/104788,desktop,1,1,1,0,6,0,0
/archives/104985,desktop,1,1,1,11,3,0,0
/archives/104996,desktop,1,1,1,0,6,0,0
/archives/105002,mobile,1,1,1,7,3,0,0
/archives/105048,tablet,1,1,1,0,3,0,0
/archives/105068,desktop,1,1,1,32,4,0,0
/archives/105091,mobile,1,1,1,0,4,0,0
/archives/105115,desktop,1,1,1,0,6,0,0
/archives/105172,desktop,1,1,1,16,3,0,0
/archives/105195,desktop,1,1,1,19,4,0,0
/archives/105258,desktop,1,1,1,9,4,0,0
/archives/105395,mobile,1,1,1,0,2,0,0
/archives/105440,tablet,1,1,1,107,5,0,0
/archives/105449,tablet,1,1,1,62,3,0,0
/archives/105461,desktop,1,1,1,63,5,0,0
/archives/105461,mobile,1,1,1,44,5,0,0
/archives/105618,mobile,1,1,1,25,4,0,0
/archives/105639,desktop,1,1,1,5,4,0,0
/archives/105643,desktop,1,1,1,6,5,0,0
/archives/105667,desktop,1,1,1,16,3,0,0
/archives/105707,mobile,1,1,1,20,5,0,0
/archives/10572,tablet,1,1,1,45,5,0,0
/archives/105749,desktop,1,1,1,29,6,0,0
/archives/105850,desktop,1,1,1,41,8,0,0
/archives/105902,mobile,1,1,1,38,5,0,0
/archives/105945,desktop,1,1,1,3,6,0,0
/archives/105945/230510_장미축제홍보카드뉴스_본문02-2,desktop,1,1,1,18,5,0,0
/archives/105985,desktop,1,1,1,26,6,0,0
/archives/105996,desktop,1,1,1,13,4,0,0
/archives/106060,desktop,1,1,1,34,3,0,0
/archives/106083,desktop,1,1,1,1,5,0,0
/archives/106085,desktop,1,1,1,8,3,0,0
/archives/106168,desktop,1,1,1,5,5,0,0
/archives/106254,mobile,1,1,1,41,4,0,0
/archives/106297,desktop,1,1,1,9,5,0,0
/archives/106297,mobile,1,1,1,63,5,0,0
/archives/106307,tablet,1,1,1,147,5,0,0
/archives/106338,desktop,1,1,1,26,4,0,0
/archives/106338,mobile,1,1,1,94,6,0,0
/archives/106345,tablet,1,1,1,6,5,0,0
/archives/106374,desktop,1,1,1,23,6,0,0
/archives/106744,desktop,1,1,1,10,4,0,0
/archives/106868,tablet,1,1,1,4,5,0,0
/archives/106899,mobile,1,1,1,0,2,0,0
/archives/107036,tablet,1,1,1,19,5,0,0
/archives/107063,mobile,1,1,1,0,4,0,0
/archives/107142,mobile,1,1,1,83,5,0,0
/archives/107142/230531_세계_환경의_날_카드뉴스_04,desktop,1,1,1,20,6,0,0
/archives/107388,mobile,1,1,1,12,6,0,0
/archives/107482,mobile,1,1,1,0,4,0,0
/archives/107493,mobile,1,1,1,8,5,0,0
/archives/107594,desktop,1,1,1,20,5,0,0
/archives/107610,mobile,1,1,1,8,4,0,0
/archives/107637,desktop,1,1,1,22,3,0,0
/archives/107701,desktop,1,1,1,11,3,0,0
/archives/107857,mobile,1,1,1,0,3,0,0
/archives/107875,mobile,1,1,1,0,4,0,0
/archives/107963,tablet,1,1,1,0,3,0,0
/archives/107995,desktop,1,1,1,61,4,0,0
/archives/107995,mobile,1,1,1,127,5,0,0
/archives/108026,desktop,1,1,1,45,6,0,0
/archives/108058,desktop,1,1,1,22,6,0,0
/archives/108072,desktop,1,1,1,22,6,0,0
/archives/108156,mobile,1,1,1,17,5,0,0
/archives/108416,mobile,1,1,1,13,5,0,0
/archives/108426,mobile,1,1,1,88,3,0,0
/archives/108461,mobile,1,1,1,15,6,0,0
/archives/108498,desktop,1,1,1,4,3,0,0
/archives/108498/카뉴-4페이지-2,mobile,1,1,1,0,4,0,0
/archives/108563,desktop,1,1,1,12,5,0,0
/archives/108563,mobile,1,1,1,13,6,0,0
/archives/108569,tablet,1,0,0,0,3,0,0
/archives/108585,mobile,1,1,1,19,5,0,0
/archives/108704,mobile,1,1,1,35,5,0,0
/archives/108711,mobile,1,1,1,4,5,0,0
/archives/108874,tablet,1,1,1,27,5,0,0
/archives/108889,desktop,1,1,1,0,3,0,0
/archives/108949,mobile,1,1,1,0,4,0,0
/archives/109195,mobile,1,1,1,54,5,0,0
/archives/109282,mobile,1,1,1,6,4,0,0
/archives/109513,mobile,1,1,1,3,5,0,0
/archives/109571,mobile,1,1,1,0,4,0,0
/archives/10963,tablet,1,1,1,0,4,0,0
/archives/109663,desktop,1,1,1,5,4,0,0
/archives/109765,mobile,1,1,1,0,3,0,0
/archives/109962,mobile,1,1,1,7,5,0,0
/archives/109977,tablet,1,1,1,0,6,0,0
/archives/110104,desktop,1,1,1,38,4,0,0
/archives/110110,mobile,1,1,1,10,5,0,0
/archives/110186,mobile,1,1,1,4,4,0,0
/archives/110237,desktop,1,1,1,4,5,0,0
/archives/110328,desktop,1,1,1,4,4,0,0
/archives/110356,desktop,1,1,1,3,4,0,0
/archives/110382,mobile,1,1,1,0,4,0,0
/archives/110436,desktop,1,1,1,12,4,0,0
/archives/110536,tablet,1,1,1,0,4,0,0
/archives/110586,desktop,1,1,1,10,4,0,0
/archives/110591,desktop,1,1,1,20,6,0,0
/archives/110635,desktop,1,1,1,18,4,0,0
/archives/110681,desktop,1,1,1,0,5,0,0
/archives/110720,desktop,1,1,1,0,6,0,0
/archives/110743,desktop,1,1,1,18,4,0,0
/archives/110801,desktop,1,1,1,23,6,0,0
/archives/110846,tablet,1,1,1,79,5,0,0
/archives/110864,desktop,1,1,1,7,5,0,0
/archives/110864,mobile,1,1,1,16,5,0,0
/archives/110892,mobile,1,1,1,22,6,0,0
/archives/110981,desktop,1,1,1,4,5,0,0
/archives/110994,desktop,1,1,1,1,4,0,0
/archives/110994,mobile,1,1,1,15,6,0,0
/archives/111105,mobile,1,1,1,3,4,0,0
/archives/111155,desktop,1,1,1,56,3,0,0
/archives/111193,desktop,1,1,1,1,3,0,0
/archives/111224,mobile,1,1,1,6,5,0,0
/archives/111245,mobile,1,1,1,13,5,0,0
/archives/111283,tablet,1,1,1,0,5,0,0
/archives/111312,mobile,1,1,1,0,4,0,0
/archives/111387,tablet,1,1,1,0,4,0,0
/archives/111421,mobile,1,0,0,0,2,0,0
/archives/111466,tablet,1,1,1,0,4,0,0
/archives/111495,mobile,1,1,1,0,3,0,0
/archives/111582,desktop,1,1,1,3,5,0,0
/archives/111591,desktop,1,1,1,4,3,0,0
/archives/111614,desktop,1,1,1,8,5,0,0
/archives/111616,desktop,1,1,1,6,5,0,0
/archives/111623,desktop,1,1,1,8,4,0,0
/archives/111661,mobile,1,1,1,0,4,0,0
/archives/111719,mobile,1,1,1,14,5,0,0
/archives/111732,desktop,1,1,1,0,3,0,0
/archives/111843,desktop,1,1,1,9,5,0,0
/archives/111866,desktop,1,1,1,71,4,0,0
/archives/111875,desktop,1,1,1,20,5,0,0
/archives/111887,mobile,1,1,1,0,4,0,0
/archives/111914,desktop,1,1,1,104,4,0,0
/archives/111949,mobile,1,1,1,0,4,0,0
/archives/111978,tablet,1,1,1,4,6,0,0
/archives/112011,desktop,1,1,1,14,4,0,0
/archives/112011,mobile,1,1,1,0,4,0,0
/archives/112053,mobile,1,1,1,85,6,0,0
/archives/112071,mobile,1,1,1,67,5,0,0
/archives/112133,mobile,1,1,1,5,5,0,0
/archives/112156,mobile,1,1,1,33,5,0,0
/archives/112167,desktop,1,1,1,12,5,0,0
/archives/112192,desktop,1,1,1,16,5,0,0
/archives/112250,mobile,1,1,1,2,5,0,0
/archives/112279,desktop,1,1,1,16,6,0,0
/archives/112305,desktop,1,1,1,3,5,0,0
/archives/112378,desktop,1,1,1,7,5,0,0
/archives/112385,desktop,1,1,1,13,5,0,0
/archives/112393,mobile,1,1,1,0,4,0,0
/archives/112402,desktop,1,1,1,0,3,0,0
/archives/112411,mobile,1,1,1,5,5,0,0
/archives/11242,tablet,1,1,1,0,4,0,0
/archives/112428,mobile,1,1,1,4,5,0,0
/archives/112487,tablet,1,1,1,49,3,0,0
/archives/112566,desktop,1,1,1,0,6,0,0
/archives/112655,tablet,1,1,1,0,4,0,0
/archives/112709,mobile,1,1,1,0,4,0,0
/archives/112715,mobile,1,1,1,48,4,0,0
/archives/112842,desktop,1,1,1,6,2,0,0
/archives/113049,desktop,1,1,1,13,4,0,0
/archives/113055,desktop,1,1,1,66,4,0,0
/archives/113061,desktop,1,1,1,9,3,0,0
/archives/113083,mobile,1,1,1,1,3,0,0
/archives/11323,desktop,1,1,1,63,4,0,0
/archives/113289,mobile,1,1,1,6,5,0,0
/archives/113462,mobile,1,1,1,20,5,0,0
/archives/113475/3-sk이노베이션_ces2024_sk원더랜드_sk-wonderland_원더글로브_1-6,desktop,1,1,1,10,5,0,0
/archives/113475/4-sk이노베이션_ces2024_sk원더랜드_sk-wonderland_판타스틱아일랜드_1,tablet,1,1,1,1,5,0,0
/archives/113475/4-sk이노베이션_ces2024_sk원더랜드_sk-wonderland_판타스틱아일랜드_ai-포,mobile,1,1,1,1,5,0,0
/archives/113475/5-sk이노베이션_ces2024_sk원더랜드_sk-wonderland_댄싱카_매직카페트_2,desktop,1,1,1,22,6,0,0
/archives/113475/5-sk이노베이션_ces2024_sk원더랜드_sk-wonderland_댄싱카_매직카페트_4,desktop,1,1,1,54,4,0,0
/archives/113565,mobile,1,1,1,0,3,0,0
/archives/113610,desktop,1,1,1,30,3,0,0
/archives/113618,desktop,1,1,1,21,4,0,0
/archives/113622,mobile,1,1,1,45,6,0,0
/archives/113881,mobile,1,1,1,10,5,0,0
/archives/113889,desktop,1,1,1,30,6,0,0
/archives/113895,desktop,1,1,1,12,4,0,0
/archives/113925,mobile,1,1,1,56,5,0,0
